timestamp,Chiller 6 Condenser Water Return To Tower Temperature,Chiller 6 Chiller Efficiency,Chiller 6 Tonnage,Chiller 6 Supply Temperature,Chiller 6 Return Temperature,Chiller 6 Condenser Water Flow,Chiller 6 Power Input,Chiller 6 Chiller % Loaded,Chiller 6 Liquid Refrigerant Evaporator Temperature,Chiller 6 Setpoint Temperature,Chiller 6 Run Status,Chiller 6 Schedule
2023-03-22T02:00:03-04:00,68.80000305175781,0.0,0.0,64.5,60.79999923706055,0.0,0,0,65.80000305175781,42.0,,
2023-03-22T02:15:02-04:00,68.80000305175781,0.0,0.0,64.5,60.70000076293945,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T02:30:03-04:00,68.80000305175781,0.0,0.0,64.5,60.79999923706055,5.5,0,0,65.9000015258789,42.0,,
2023-03-22T02:45:03-04:00,68.80000305175781,0.0,0.0,64.5,60.79999923706055,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T03:00:04-04:00,68.80000305175781,0.0,0.0,64.5,60.599998474121094,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T03:15:04-04:00,68.80000305175781,0.0,0.0,64.5,60.79999923706055,2.75,0,0,65.9000015258789,42.0,,
2023-03-22T03:30:03-04:00,68.69999694824219,0.0,0.0,64.4000015258789,60.70000076293945,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T03:45:03-04:00,68.69999694824219,0.0,0.0,64.5,60.70000076293945,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T04:00:03-04:00,68.69999694824219,0.0,0.0,64.5,60.599998474121094,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T04:15:03-04:00,68.69999694824219,0.0,0.0,64.5,60.70000076293945,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T04:30:03-04:00,68.69999694824219,0.0,0.0,64.5,60.79999923706055,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T04:45:03-04:00,68.5999984741211,0.0,0.0,64.5,60.599998474121094,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T05:00:03-04:00,68.5999984741211,0.0,0.0,64.5,60.70000076293945,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T05:15:03-04:00,68.5,0.0,0.0,64.4000015258789,60.599998474121094,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T05:30:02-04:00,,,,64.4000015258789,,,,,,,,
2023-03-22T05:30:03-04:00,68.5999984741211,0.0,0.0,,60.599998474121094,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T05:45:05-04:00,68.5,0.0,0.0,64.5,60.5,2.75,0,0,65.9000015258789,42.0,,
2023-03-22T06:00:03-04:00,68.5999984741211,0.0,0.0,64.5,60.599998474121094,2.75,0,0,65.9000015258789,42.0,,
2023-03-22T06:15:05-04:00,68.5,0.0,0.0,64.5999984741211,60.5,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T06:30:03-04:00,68.5,0.0,0.0,64.4000015258789,60.599998474121094,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T06:45:02-04:00,68.4000015258789,0.0,0.0,64.4000015258789,60.400001525878906,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T07:00:03-04:00,68.4000015258789,0.0,0.0,64.5,60.400001525878906,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T07:15:04-04:00,68.4000015258789,0.0,0.0,64.5,60.5,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T07:30:04-04:00,68.4000015258789,0.0,0.0,64.5,60.5,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T07:45:03-04:00,68.4000015258789,0.0,0.0,64.5,60.400001525878906,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T08:00:04-04:00,68.4000015258789,0.0,0.0,64.5,60.599998474121094,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T08:15:03-04:00,68.30000305175781,0.0,0.0,64.5,60.29999923706055,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T08:30:03-04:00,68.30000305175781,0.0,0.0,64.5,60.400001525878906,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T08:45:04-04:00,68.30000305175781,0.0,0.0,64.5,60.400001525878906,2.75,0,0,65.9000015258789,42.0,,
2023-03-22T09:00:04-04:00,68.30000305175781,0.0,0.0,64.5,60.400001525878906,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T09:15:04-04:00,68.19999694824219,0.0,0.0,64.5,60.400001525878906,5.5,0,0,65.9000015258789,42.0,,
2023-03-22T09:30:03-04:00,68.0999984741211,0.0,0.0,64.5,60.29999923706055,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T09:45:03-04:00,68.0999984741211,0.0,0.0,64.4000015258789,60.400001525878906,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T10:00:03-04:00,67.69999694824219,0.0,0.0,64.4000015258789,60.20000076293945,2.75,0,0,65.9000015258789,42.0,,
2023-03-22T10:15:04-04:00,67.80000305175781,0.0,0.0,64.5,60.400001525878906,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T10:30:04-04:00,67.80000305175781,0.0,0.0,64.5,60.400001525878906,0.0,0,0,65.80000305175781,42.0,,
2023-03-22T10:45:03-04:00,67.69999694824219,0.0,0.0,64.4000015258789,60.400001525878906,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T11:00:04-04:00,67.69999694824219,0.0,0.0,64.5,60.29999923706055,0.0,0,0,65.80000305175781,42.0,,
2023-03-22T11:15:03-04:00,67.5999984741211,0.0,0.0,64.5,60.400001525878906,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T11:30:02-04:00,67.5999984741211,0.0,0.0,64.5,60.400001525878906,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T11:45:03-04:00,67.5,0.0,0.0,64.5999984741211,60.400001525878906,2.75,0,0,65.9000015258789,42.0,,
2023-03-22T12:00:03-04:00,67.5,0.0,0.0,64.5,60.29999923706055,2.75,0,0,65.9000015258789,42.0,,
2023-03-22T12:15:04-04:00,67.4000015258789,0.0,0.0,64.4000015258789,60.29999923706055,2.75,0,0,65.9000015258789,42.0,,
2023-03-22T12:30:03-04:00,67.4000015258789,0.0,0.0,64.4000015258789,60.29999923706055,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T12:45:03-04:00,67.4000015258789,0.0,0.0,64.69999694824219,60.29999923706055,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T13:00:02-04:00,67.4000015258789,0.0,0.0,64.4000015258789,60.20000076293945,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T13:15:03-04:00,67.4000015258789,0.0,0.0,64.5,60.29999923706055,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T13:30:03-04:00,67.4000015258789,0.0,0.0,64.4000015258789,60.29999923706055,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T13:45:04-04:00,67.5,0.0,0.0,64.5,60.29999923706055,8.25,0,0,65.9000015258789,42.0,,
2023-03-22T14:00:04-04:00,67.5,0.0,0.0,64.5,60.400001525878906,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T14:15:03-04:00,67.4000015258789,0.0,0.0,64.5999984741211,60.400001525878906,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T14:30:02-04:00,67.5,0.0,0.0,64.5999984741211,60.400001525878906,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T14:45:03-04:00,67.5,0.0,0.0,64.5,60.400001525878906,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T15:00:04-04:00,67.4000015258789,0.0,0.0,64.5999984741211,60.400001525878906,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T15:15:03-04:00,67.4000015258789,0.0,0.0,64.5999984741211,60.400001525878906,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T15:30:03-04:00,67.4000015258789,0.0,0.0,64.5999984741211,60.400001525878906,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T15:45:03-04:00,67.4000015258789,0.0,0.0,64.5999984741211,60.400001525878906,0.0,0,0,65.9000015258789,42.0,,
2023-03-22T16:00:02-04:00,67.4000015258789,0.0,0.0,64.5,60.400001525878906,0.0,0,0,66.0,42.0,,
2023-03-22T16:15:03-04:00,67.4000015258789,0.0,0.0,64.69999694824219,60.5,2.75,0,0,66.0,42.0,,
2023-03-22T16:30:03-04:00,67.5,0.0,0.0,64.69999694824219,60.5,5.5,0,0,66.0,42.0,,
2023-03-22T16:45:04-04:00,67.5999984741211,0.0,0.0,64.69999694824219,60.5,0.0,0,0,66.0,42.0,,
2023-03-22T17:00:04-04:00,67.5999984741211,0.0,0.0,64.69999694824219,60.599998474121094,2.75,0,0,66.0,42.0,,
2023-03-22T17:15:04-04:00,67.69999694824219,0.0,0.0,64.80000305175781,60.599998474121094,0.0,0,0,66.0999984741211,42.0,,
2023-03-22T17:30:03-04:00,67.80000305175781,0.0,0.0,64.80000305175781,60.599998474121094,2.75,0,0,66.0999984741211,42.0,,
2023-03-22T17:45:03-04:00,67.80000305175781,0.0,0.0,64.80000305175781,60.599998474121094,0.0,0,0,66.0999984741211,42.0,,
2023-03-22T18:00:03-04:00,67.69999694824219,0.0,0.0,64.80000305175781,60.599998474121094,2.75,0,0,66.0999984741211,42.0,,
2023-03-22T18:15:03-04:00,67.80000305175781,0.0,0.0,64.80000305175781,60.70000076293945,2.75,0,0,66.0999984741211,42.0,,
2023-03-22T18:30:04-04:00,67.80000305175781,0.0,0.0,64.80000305175781,60.599998474121094,0.0,0,0,66.19999694824219,42.0,,
2023-03-22T18:45:04-04:00,67.80000305175781,0.0,0.0,64.80000305175781,60.70000076293945,0.0,0,0,66.19999694824219,42.0,,
2023-03-22T19:00:03-04:00,67.69999694824219,0.0,0.0,64.80000305175781,60.70000076293945,0.0,0,0,66.19999694824219,42.0,,
2023-03-22T19:15:03-04:00,67.80000305175781,0.0,0.0,64.9000015258789,60.79999923706055,0.0,0,0,66.19999694824219,42.0,,
2023-03-22T19:30:03-04:00,67.69999694824219,0.0,0.0,64.9000015258789,60.79999923706055,0.0,0,0,66.30000305175781,42.0,,
2023-03-22T19:45:03-04:00,67.69999694824219,0.0,0.0,64.9000015258789,60.70000076293945,0.0,0,0,66.30000305175781,42.0,,
2023-03-22T20:00:04-04:00,67.80000305175781,0.0,0.0,64.9000015258789,60.70000076293945,0.0,0,0,66.30000305175781,42.0,,
2023-03-22T20:15:03-04:00,67.9000015258789,0.0,0.0,64.9000015258789,60.70000076293945,0.0,0,0,66.30000305175781,42.0,,
2023-03-22T20:30:03-04:00,67.80000305175781,0.0,0.0,64.9000015258789,60.79999923706055,0.0,0,0,66.30000305175781,42.0,,
2023-03-22T20:45:02-04:00,67.9000015258789,0.0,0.0,64.9000015258789,60.70000076293945,0.0,0,0,66.30000305175781,42.0,,
2023-03-22T21:00:03-04:00,67.69999694824219,0.0,0.0,65.0,60.79999923706055,0.0,0,0,66.30000305175781,42.0,,
2023-03-22T21:15:04-04:00,67.69999694824219,0.0,0.0,65.0,60.79999923706055,0.0,0,0,66.4000015258789,42.0,,
2023-03-22T21:30:04-04:00,67.80000305175781,0.0,0.0,65.0,60.79999923706055,0.0,0,0,66.4000015258789,42.0,,
2023-03-22T21:45:03-04:00,67.80000305175781,0.0,0.0,64.9000015258789,60.79999923706055,0.0,0,0,66.4000015258789,42.0,,
2023-03-22T22:00:03-04:00,67.69999694824219,0.0,0.0,65.0,60.79999923706055,0.0,0,0,66.4000015258789,42.0,,
2023-03-22T22:15:03-04:00,67.80000305175781,0.0,0.0,64.9000015258789,60.79999923706055,0.0,0,0,66.4000015258789,42.0,,
2023-03-22T22:30:03-04:00,67.80000305175781,0.0,0.0,64.9000015258789,60.70000076293945,0.0,0,0,66.4000015258789,42.0,,
2023-03-22T22:45:05-04:00,67.69999694824219,0.0,0.0,65.0,60.599998474121094,0.0,0,0,66.4000015258789,42.0,,
2023-03-22T23:00:03-04:00,67.80000305175781,0.0,0.0,65.0,60.70000076293945,0.0,0,0,66.4000015258789,42.0,,
2023-03-22T23:15:04-04:00,67.80000305175781,0.0,0.0,65.0,60.70000076293945,2.75,0,0,66.4000015258789,42.0,,
2023-03-22T23:30:03-04:00,67.69999694824219,0.0,0.0,65.0,60.79999923706055,0.0,0,0,66.4000015258789,42.0,,
2023-03-22T23:45:03-04:00,67.69999694824219,0.0,0.0,65.0,60.599998474121094,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T00:00:03-04:00,67.69999694824219,0.0,0.0,65.0,60.70000076293945,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T00:15:03-04:00,67.69999694824219,0.0,0.0,65.0,60.70000076293945,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T00:30:03-04:00,67.69999694824219,0.0,0.0,65.0,60.70000076293945,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T00:45:04-04:00,67.69999694824219,0.0,0.0,65.0,60.70000076293945,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T01:00:04-04:00,67.69999694824219,0.0,0.0,65.0999984741211,60.599998474121094,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T01:15:03-04:00,67.69999694824219,0.0,0.0,65.0,60.70000076293945,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T01:30:03-04:00,67.69999694824219,0.0,0.0,65.0,60.599998474121094,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T01:45:03-04:00,67.69999694824219,0.0,0.0,65.0999984741211,60.70000076293945,5.5,0,0,66.4000015258789,42.0,,
2023-03-23T02:00:03-04:00,67.69999694824219,0.0,0.0,65.0999984741211,60.599998474121094,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T02:15:03-04:00,67.69999694824219,0.0,0.0,65.0999984741211,60.599998474121094,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T02:30:03-04:00,67.69999694824219,0.0,0.0,65.0999984741211,60.599998474121094,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T02:45:02-04:00,67.69999694824219,0.0,0.0,65.0,60.599998474121094,2.75,0,0,66.4000015258789,42.0,,
2023-03-23T03:00:03-04:00,67.69999694824219,0.0,0.0,65.0999984741211,60.5,5.5,0,0,66.4000015258789,42.0,,
2023-03-23T03:15:05-04:00,67.5999984741211,0.0,0.0,65.0999984741211,60.5,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T03:30:04-04:00,67.5999984741211,0.0,0.0,65.0999984741211,60.5,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T03:45:03-04:00,67.5999984741211,0.0,0.0,65.0999984741211,60.5,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T04:00:03-04:00,67.5999984741211,0.0,0.0,65.0999984741211,60.5,2.75,0,0,66.4000015258789,42.0,,
2023-03-23T04:15:02-04:00,67.5999984741211,0.0,0.0,65.0999984741211,60.599998474121094,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T04:30:03-04:00,67.5999984741211,0.0,0.0,65.0,60.599998474121094,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T04:45:04-04:00,67.5999984741211,0.0,0.0,65.0,60.599998474121094,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T05:00:04-04:00,67.5999984741211,0.0,0.0,65.0,60.5,5.5,0,0,66.4000015258789,42.0,,
2023-03-23T05:15:05-04:00,67.5999984741211,0.0,0.0,65.0999984741211,60.5,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T05:30:04-04:00,67.5999984741211,0.0,0.0,65.0999984741211,60.5,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T05:45:03-04:00,67.5999984741211,0.0,0.0,65.0999984741211,60.5,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T06:00:03-04:00,67.5999984741211,0.0,0.0,65.0999984741211,60.5,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T06:15:04-04:00,67.5999984741211,0.0,0.0,65.0999984741211,60.5,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T06:30:04-04:00,67.5999984741211,0.0,0.0,65.0,60.400001525878906,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T06:45:03-04:00,,,,65.0,,,,,,42.0,,
2023-03-23T06:45:04-04:00,67.5999984741211,0.0,0.0,,60.400001525878906,0.0,0,0,66.4000015258789,,,
2023-03-23T07:00:04-04:00,67.5999984741211,0.0,0.0,65.0,60.400001525878906,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T07:15:04-04:00,67.5999984741211,0.0,0.0,65.0999984741211,60.5,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T07:30:04-04:00,67.5999984741211,0.0,0.0,65.0,60.400001525878906,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T07:45:04-04:00,67.5999984741211,0.0,0.0,65.0,60.400001525878906,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T08:00:04-04:00,67.5999984741211,0.0,0.0,65.0999984741211,60.400001525878906,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T08:15:03-04:00,67.5999984741211,0.0,0.0,65.0999984741211,60.400001525878906,2.75,0,0,66.4000015258789,42.0,,
2023-03-23T08:30:04-04:00,67.5999984741211,0.0,0.0,65.0,60.400001525878906,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T08:45:03-04:00,67.5999984741211,0.0,0.0,65.0,60.29999923706055,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T09:00:03-04:00,67.5999984741211,0.0,0.0,65.0999984741211,60.29999923706055,2.75,0,0,66.4000015258789,42.0,,
2023-03-23T09:15:04-04:00,67.69999694824219,0.0,0.0,65.0,60.400001525878906,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T09:30:04-04:00,67.5999984741211,0.0,0.0,65.0999984741211,60.29999923706055,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T09:45:04-04:00,67.5999984741211,0.0,0.0,65.0,60.400001525878906,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T10:00:04-04:00,67.69999694824219,0.0,0.0,65.0,60.400001525878906,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T10:15:03-04:00,67.69999694824219,0.0,0.0,65.0,60.29999923706055,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T10:30:03-04:00,67.69999694824219,0.0,0.0,65.0999984741211,60.400001525878906,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T10:45:03-04:00,67.69999694824219,0.0,0.0,65.0999984741211,60.29999923706055,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T11:00:04-04:00,67.5999984741211,0.0,0.0,65.0,60.29999923706055,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T11:15:03-04:00,67.69999694824219,0.0,0.0,65.0999984741211,60.400001525878906,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T11:30:05-04:00,67.69999694824219,0.0,0.0,65.0999984741211,60.400001525878906,5.5,0,0,66.4000015258789,42.0,,
2023-03-23T11:45:05-04:00,67.69999694824219,0.0,0.0,65.0,60.29999923706055,2.75,0,0,66.4000015258789,42.0,,
2023-03-23T12:00:03-04:00,67.80000305175781,0.0,0.0,65.0,60.29999923706055,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T12:15:03-04:00,67.80000305175781,0.0,0.0,65.0999984741211,60.400001525878906,2.75,0,0,66.4000015258789,42.0,,
2023-03-23T12:30:04-04:00,67.9000015258789,0.0,0.0,65.0999984741211,60.400001525878906,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T12:45:03-04:00,,,,65.0999984741211,60.400001525878906,,0,,,42.0,,
2023-03-23T12:45:04-04:00,67.80000305175781,0.0,0.0,,,2.75,,0,66.4000015258789,,,
2023-03-23T13:00:04-04:00,67.80000305175781,0.0,0.0,65.0999984741211,60.400001525878906,5.5,0,0,66.4000015258789,42.0,,
2023-03-23T13:15:03-04:00,67.69999694824219,0.0,0.0,65.0,60.400001525878906,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T13:30:02-04:00,67.80000305175781,0.0,0.0,65.0,60.400001525878906,2.75,0,0,66.4000015258789,42.0,,
2023-03-23T13:45:03-04:00,67.80000305175781,0.0,0.0,65.0999984741211,60.400001525878906,5.5,0,0,66.4000015258789,42.0,,
2023-03-23T14:00:03-04:00,67.80000305175781,0.0,0.0,65.0999984741211,60.400001525878906,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T14:15:03-04:00,67.9000015258789,0.0,0.0,65.0,60.400001525878906,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T14:30:04-04:00,67.9000015258789,0.0,0.0,65.0,60.29999923706055,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T14:45:03-04:00,67.9000015258789,0.0,0.0,65.0999984741211,60.400001525878906,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T15:00:02-04:00,67.9000015258789,0.0,0.0,65.0999984741211,60.400001525878906,2.75,0,0,66.4000015258789,42.0,,
2023-03-23T15:15:03-04:00,67.9000015258789,0.0,0.0,65.0999984741211,60.5,2.75,0,0,66.4000015258789,42.0,,
2023-03-23T15:30:03-04:00,67.9000015258789,0.0,0.0,65.0999984741211,60.5,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T15:45:04-04:00,67.9000015258789,0.0,0.0,65.0999984741211,60.400001525878906,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T16:00:04-04:00,68.0,0.0,0.0,65.0999984741211,60.5,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T16:15:04-04:00,67.9000015258789,0.0,0.0,65.0999984741211,60.400001525878906,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T16:30:03-04:00,68.0999984741211,0.0,0.0,65.0999984741211,60.5,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T16:45:03-04:00,68.0,0.0,0.0,65.19999694824219,60.5,0.0,0,0,66.4000015258789,42.0,,
2023-03-23T17:00:04-04:00,68.0999984741211,0.0,0.0,65.0999984741211,60.599998474121094,2.75,0,0,66.4000015258789,42.0,,
2023-03-23T17:15:04-04:00,68.0999984741211,0.0,0.0,65.19999694824219,60.599998474121094,2.75,0,0,66.4000015258789,42.0,,
2023-03-23T17:30:04-04:00,68.0999984741211,0.0,0.0,65.19999694824219,60.5,2.75,0,0,66.4000015258789,42.0,,
2023-03-23T17:45:04-04:00,68.19999694824219,0.0,0.0,65.30000305175781,60.599998474121094,0.0,0,0,66.5,42.0,,
2023-03-23T18:00:03-04:00,68.19999694824219,0.0,0.0,65.0999984741211,60.599998474121094,0.0,0,0,66.5,42.0,,
2023-03-23T18:15:03-04:00,68.0999984741211,0.0,0.0,65.19999694824219,60.70000076293945,0.0,0,0,66.5,42.0,,
2023-03-23T18:30:04-04:00,68.19999694824219,0.0,0.0,65.19999694824219,60.70000076293945,0.0,0,0,66.5,42.0,,
2023-03-23T18:45:04-04:00,68.19999694824219,0.0,0.0,65.30000305175781,60.599998474121094,0.0,0,0,66.5999984741211,42.0,,
2023-03-23T19:00:03-04:00,68.30000305175781,0.0,0.0,65.19999694824219,60.70000076293945,0.0,0,0,66.5999984741211,42.0,,
2023-03-23T19:15:04-04:00,68.30000305175781,0.0,0.0,65.30000305175781,60.70000076293945,0.0,0,0,66.5999984741211,42.0,,
2023-03-23T19:30:03-04:00,68.30000305175781,0.0,0.0,65.19999694824219,60.70000076293945,2.75,0,0,66.5999984741211,42.0,,
2023-03-23T19:45:03-04:00,68.30000305175781,0.0,0.0,65.30000305175781,60.70000076293945,0.0,0,0,66.5999984741211,42.0,,
2023-03-23T20:00:03-04:00,68.30000305175781,0.0,0.0,65.30000305175781,60.70000076293945,0.0,0,0,66.5999984741211,42.0,,
2023-03-23T20:15:03-04:00,68.30000305175781,0.0,0.0,65.30000305175781,60.79999923706055,0.0,0,0,66.5999984741211,42.0,,
2023-03-23T20:30:03-04:00,68.30000305175781,0.0,0.0,65.4000015258789,60.70000076293945,0.0,0,0,66.5999984741211,42.0,,
2023-03-23T20:45:03-04:00,68.30000305175781,0.0,0.0,65.30000305175781,60.79999923706055,2.75,0,0,66.5999984741211,42.0,,
