timestamp,Chiller 9 Setpoint Temperature,Chiller 9 Supply Temperature,Chiller 9 Tonnage,Chiller 9 Return Temperature,Chiller 9 Chiller Efficiency,Chiller 9 Power Input,Chiller 9 Chiller % Loaded,Chiller 9 Condenser Water Flow,Chiller 9 Liquid Refrigerant Evaporator Temperature,Chiller 9 Condenser Water Supply To Chiller Temperature,Chiller 9 Run Status,Chiller 9 Schedule
2023-03-27T01:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T02:00:02-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T02:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T02:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T02:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T03:00:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T03:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T03:30:02-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T03:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T04:00:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T04:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T04:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T04:45:02-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T05:00:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T05:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T05:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T05:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T06:00:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T06:15:02-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T06:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T06:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T07:00:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T07:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T07:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T07:45:02-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T08:00:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T08:15:04-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T08:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T08:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T09:00:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T09:15:02-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T09:30:02-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T09:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T10:00:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T10:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T10:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T10:45:02-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T11:00:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T11:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T11:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T11:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T12:00:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T12:15:02-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T12:30:02-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T12:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T13:00:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T13:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T13:30:04-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T13:45:02-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T14:00:04-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T14:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T14:30:04-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T14:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T15:00:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T15:15:02-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T15:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T15:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T16:00:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T16:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T16:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T16:45:02-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T17:00:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T17:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T17:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T17:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T18:00:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T18:15:02-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T18:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T18:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T19:00:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T19:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T19:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T19:45:02-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T20:00:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T20:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T20:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T20:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T21:00:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T21:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T21:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T21:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T22:00:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T22:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T22:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T22:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T23:00:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T23:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T23:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-27T23:45:04-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T00:00:02-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T00:15:06-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T00:30:05-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T00:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T01:00:00-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T01:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T01:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T01:45:02-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T02:00:00-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T02:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T02:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T02:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T03:00:00-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T03:15:02-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T03:30:04-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T03:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T04:00:00-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T04:15:06-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T04:30:06-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T04:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T05:00:00-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T05:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T05:30:04-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T05:45:04-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T06:00:00-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T06:15:02-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T06:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T06:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T07:00:00-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T07:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T07:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T07:45:02-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T08:00:00-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T08:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T08:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T08:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T09:00:00-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T09:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T09:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T09:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T10:00:00-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T10:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T10:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T10:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T11:00:00-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T11:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T11:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T11:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T12:00:00-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T12:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T12:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T12:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T13:00:00-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T13:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T13:30:02-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T13:45:02-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T14:00:00-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T14:15:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T14:30:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T14:45:03-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T15:00:00-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
2023-03-28T15:15:02-04:00,42.0,67.80000305175781,0.0,58.5,0.0,0,0,0.0,59.0,66.30000305175781,,
